virusIsolate	virusStrain	virusYear	serumIsolate	serumStrain	serumYear	titer	source
A/Ghana/152/2008	A/Ghana/152/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep2
A/Ghana/163/2008	A/Ghana/163/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Sep2
A/Ghana/FS-09-718/2009	A/Ghana/FS-09-718/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Sep
A/Ghana/FS-09-749/2009	A/Ghana/FS-09-749/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Sep
A/Ghana/FS-09-791/2009	A/Ghana/FS-09-791/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2009Sep
A/Ghana/FS-09-881/2009	A/Ghana/FS-09-881/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2009Sep
A/Ghana/FS-09-978/2009	A/Ghana/FS-09-978/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2009Sep
A/Gyeonggibuk/4500/2008	A/Gyeonggibuk/4500/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Feb
A/HongKong/1404/2008	A/HongKong/1404/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2008Sep2
A/HongKong/1496/2008	A/HongKong/1496/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2008Sep2
A/HongKong/1776/2008	A/HongKong/1776/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Sep2
A/HongKong/1856/2008	A/HongKong/1856/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Feb
A/HongKong/1856/2008	A/HongKong/1856/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Sep
A/HongKong/1870/2008	A/HongKong/1870/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Feb
A/HongKong/1870/2008	A/HongKong/1870/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Sep
A/HongKong/1968/2009	A/HongKong/1968/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Sep
A/HongKong/1987/2009	A/HongKong/1987/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2009Sep
A/HongKong/1988/2009	A/HongKong/1988/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Sep
A/HongKong/2652/2006	A/HongKong/2652/2006	2006	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Mar
A/HongKong/2652/2006	A/HongKong/2652/2006	2006	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2008Sep
A/HongKong/2652/2006	A/HongKong/2652/2006	2006	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2008Sep2
A/HongKong/2652/2006	A/HongKong/2652/2006	2006	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Feb
A/HongKong/2652/2006	A/HongKong/2652/2006	2006	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Sep
A/HongKong/3176/2008	A/HongKong/3176/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2009Feb
A/HongKong/4278/2009	A/HongKong/4278/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Sep
A/HongKong/555/2008	A/HongKong/555/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2008Sep
A/Hungary/2/2008	A/Hungary/2/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2008Mar
A/Hungary/3/2007	A/Hungary/3/2007	2007	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2008Mar
A/Iceland/8599/2009	A/Iceland/8599/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Sep
A/Incheon/4532/2008	A/Incheon/4532/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Feb
A/Incheon/4532/2008	A/Incheon/4532/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Feb
A/Ireland/v482/2008	A/Ireland/v482/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Mar
A/Israel/63/08	A/Israel/63/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Feb
A/Israel/64/08	A/Israel/64/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2009Feb
A/Johannesburg/165/2008	A/Johannesburg/165/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep2
A/Johannesburg/340/2008	A/Johannesburg/340/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep2
A/Johannesburg/36/2008	A/Johannesburg/36/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep2
A/Kaliningrad/5/2008	A/Kaliningrad/5/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Mar
A/Kiev/245/2008	A/Kiev/245/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep
A/Kursk/1/2008	A/Kursk/1/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Sep
A/KwaZuluNatal/272/2008	A/KwaZuluNatal/272/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep2
A/Laayoune/208/09	A/Laayoune/208/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	40	MRC2009Feb
A/LaPlata/535993/2008	A/LaPlata/535993/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep2
A/Latvia/1-54/2008	A/Latvia/1-54/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Mar
A/Lisbon/29/2008	A/Lisbon/29/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2009Feb
A/Lisbon/11/2008	A/Lisbon/11/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Mar
A/Lisbon/3/2008	A/Lisbon/3/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Mar
A/Luxembourg/116/2008	A/Luxembourg/116/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Mar
A/Luxembourg/1344/2008	A/Luxembourg/1344/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2009Feb
A/Lyon/1059/08	A/Lyon/1059/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep2
A/Madagascar/2121/2007	A/Madagascar/2121/2007	2007	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Mar
A/Madagascar/2360/08	A/Madagascar/2360/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Sep2
A/Marrakech/510/2009	A/Marrakech/510/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2009Feb
A/Marseille/1148/2009	A/Marseille/1148/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Sep
A/Mauritius/403/2008	A/Mauritius/403/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2008Sep2
A/Menya/1386/2009	A/Menya/1386/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Sep
A/Minsk/179/2008	A/Minsk/179/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep
A/Moscow/2/2009	A/Moscow/2/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2009Sep
A/Moscow/9/2009	A/Moscow/9/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Sep
A/Netherlands/345/2007	A/Netherlands/345/2007	2007	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Mar
A/Netherlands/345/2007	A/Netherlands/345/2007	2007	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Sep
A/Netherlands/345/2007	A/Netherlands/345/2007	2007	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Sep2
A/Netherlands/345/2007	A/Netherlands/345/2007	2007	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2009Feb
A/Netherlands/345/2007	A/Netherlands/345/2007	2007	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2009Sep
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Mar
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2008Sep
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2008Sep2
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Feb
A/NewCaledonia/20/99	A/NewCaledonia/20/1999	1999	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Sep
A/Norway/12/2008	A/Norway/12/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2008Mar
A/Norway/2262/2008	A/Norway/2262/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2009Feb
A/Norway/644/2008	A/Norway/644/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Sep
A/Norway/736/2009	A/Norway/736/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2009Sep
A/Norway/815/2008	A/Norway/815/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep
A/Norway/998/2009	A/Norway/998/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	40	MRC2009Sep
A/Osaka/8/2008	A/Osaka/8/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2008Sep2
A/Paris/577/2007	A/Paris/577/2007	2007	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2008Mar
A/Paris/781/2008	A/Paris/781/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2009Feb
A/Parma/20/2008	A/Parma/20/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Mar
A/Parma/25/09	A/Parma/25/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Feb
A/Parma/27/09	A/Parma/27/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Feb
A/Perth/200/2008	A/Perth/200/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Sep2
A/Perugia/15/2008	A/Perugia/15/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Mar
A/Pilsen/44/2009	A/Pilsen/44/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Feb
A/Prague/89/2009	A/Prague/89/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Feb
A/Praha/78/2008	A/Praha/78/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Mar
A/Rabat/109/09	A/Rabat/109/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Feb
A/Roma/ISS1/2008	A/Roma/ISS1/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Mar
A/SachsenAnhalt/54/2008	A/SachsenAnhalt/54/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Feb
A/Santiago/5593/2008	A/Santiago/5593/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	40	MRC2008Sep2
A/Sapporo/33/2008	A/Sapporo/33/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Sep2
A/Seychelles/2010/2008	A/Seychelles/2010/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep
A/Seychelles/2239/08	A/Seychelles/2239/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2008Sep2
A/Seychelles/2239/2008	A/Seychelles/2239/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2009Feb
A/Seychelles/2239/2008	A/Seychelles/2239/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Sep
A/Shiga/8/2008	A/Shiga/8/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2008Sep2
A/Shiga/8/2008	A/Shiga/8/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	40	MRC2008Sep2
A/Singapore/10/2009	A/Singapore/10/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2009Sep
A/Singapore/35/2009	A/Singapore/35/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2009Sep
A/Singapore/37/2009	A/Singapore/37/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	40	MRC2009Sep
A/Singapore/43/2008	A/Singapore/43/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Feb
A/Singapore/52/2009	A/Singapore/52/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Sep
A/Slovenia/137/2008	A/Slovenia/137/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Mar
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Mar
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep2
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2009Feb
A/SolomonIslands/3/2006	A/SolomonIslands/3/2006	2006	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2009Sep
A/Stockholm/1/2008	A/Stockholm/1/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2008Mar
A/StPetersburg/12/2008	A/StPetersburg/12/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Sep2
A/StPetersburg/12/2008	A/StPetersburg/12/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2009Feb
A/StPetersburg/12/2008	A/StPetersburg/12/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	80	MRC2009Sep
A/StPetersburg/5/2008	A/StPetersburg/5/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	320	MRC2008Mar
A/StPetersburg/5/2008	A/StPetersburg/5/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep
A/StPetersburg/5/2008	A/StPetersburg/5/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep2
A/StPetersburg/66/2009	A/StPetersburg/66/2009	2009	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	<40	MRC2009Sep
A/Sweden/8/08	A/Sweden/8/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2009Feb
A/Thessaloniki/17/2008	A/Thessaloniki/17/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Mar
A/Thessaloniki/24/05	A/Thessaloniki/24/2005	2005	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Mar
A/Thessaloniki/24/05	A/Thessaloniki/24/2005	2005	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Sep
A/Thessaloniki/24/05	A/Thessaloniki/24/2005	2005	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Sep2
A/Trieste/4/2008	A/Trieste/4/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Mar
A/Ukraine/372/2008	A/Ukraine/372/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	640	MRC2008Sep
A/Victoria/501/2008	A/Victoria/501/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Sep2
A/Volos/108/2008	A/Volos/108/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	1280	MRC2008Mar
A/Zagreb/1982/2008	A/Zagreb/1982/2008	2008	A/Neth/345/07_F23/07	A/Netherlands/345/2007	2007	160	MRC2008Mar
A/Akita/25/02	A/Akita/25/2002	2002	A/NC/20/99	A/NewCaledonia/20/1999	1999	1280	MRC2002
A/Algeria/G258/2007	A/Algeria/G258/2007	2007	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	40	MRC2008Mar
A/Algeria/G51/2006	A/Algeria/G51/2006	2006	A/NC/20/99	A/NewCaledonia/20/1999	1999	640	MRC2006Sep
Algeria/G644/2009	A/Algeria/G644/2009	2009	A/NC/20/99_F19/08	A/NewCaledonia/20/1999	1999	40	MRC2009Sep
A/Annecy/2013/2009	A/Annecy/2013/2009	2009	A/NC/20/99_F19/08	A/NewCaledonia/20/1999	1999	<40	MRC2010Feb
A/Astrakhan/80/2007	A/Astrakhan/80/2007	2007	A/NC/20/99	A/NewCaledonia/20/1999	1999	160	MRC2007Sep
A/Athens/41/2008	A/Athens/41/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	40	MRC2008Mar
A/Auckland/2/02	A/Auckland/2/2002	2002	A/NC/20/99	A/NewCaledonia/20/1999	1999	640	MRC2002
A/Aurillac/974/2009	A/Aurillac/974/2009	2009	A/NC/20/99_F19/08	A/NewCaledonia/20/1999	1999	<40	MRC2009Sep
A/Austria/207244/2005	A/Austria/207244/2005	2005	A/NC/20/99	A/NewCaledonia/20/1999	1999	640	MRC2005Sep
A/BadenWurttemberg/2/07	A/BadenWurttemberg/2/2007	2007	A/NC/20/99	A/NewCaledonia/20/1999	1999	40	MRC2007Mar
A/BadenWurttemberg/2/2008	A/BadenWurttemberg/2/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	80	MRC2008Mar
A/BadenWurttemberg/362/2005	A/BadenWurttemberg/362/2005	2005	A/NC/20/99	A/NewCaledonia/20/1999	1999	80	MRC2006Mar
A/Bangkok/1544/2004	A/Bangkok/1544/2004	2004	A/NC/20/99	A/NewCaledonia/20/1999	1999	640	MRC2005Feb
A/Bangkok/544/01	A/Bangkok/544/2001	2001	A/NC/20/99	A/NewCaledonia/20/1999	1999	640	MRC2002
A/Barcelona/83/2008	A/Barcelona/83/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	<40	MRC2008Mar
A/Barcelona/202/2007	A/Barcelona/202/2007	2007	A/NC/20/99	A/NewCaledonia/20/1999	1999	320	MRC2007Mar
A/Barcelona/259/2006	A/Barcelona/259/2006	2006	A/NC/20/99	A/NewCaledonia/20/1999	1999	640	MRC2006Mar
A/Barcelona/261/2006	A/Barcelona/261/2006	2006	A/NC/20/99	A/NewCaledonia/20/1999	1999	640	MRC2006Sep
A/Barcelona/69830/03	A/Barcelona/69830/2003	2003	A/NC/20/99	A/NewCaledonia/20/1999	1999	320	MRC2003
A/Barcelona/90/02	A/Barcelona/90/2002	2002	A/NC/20/99	A/NewCaledonia/20/1999	1999	640	MRC2002
A/Bayern/07/95	A/Bayern/7/1995	1995	A/NC/20/99	A/NewCaledonia/20/1999	1999	10	Daum2002
A/Bayern/7/95	A/Bayern/7/1995	1995	A/NC/20/99	A/NewCaledonia/20/1999	1999	40	Hay2001
A/Bayern/7/95	A/Bayern/7/1995	1995	A/NC/20/99	A/NewCaledonia/20/1999	1999	40	MRC2002
A/Bayern/7/95	A/Bayern/7/1995	1995	A/NC/20/99	A/NewCaledonia/20/1999	1999	80	MRC2003
A/Beijing/262/95	A/Beijing/262/1995	1995	A/NC/20/99	A/NewCaledonia/20/1999	1999	320	Daum2002
A/Beijing/262/96	A/Beijing/262/1995	1995	A/NC/20/99	A/NewCaledonia/20/1999	1999	320	Hay2001
A/Beijing/262/95	A/Beijing/262/1995	1995	A/NC/20/99	A/NewCaledonia/20/1999	1999	320	MRC2002
A/Beijing/262/95	A/Beijing/262/1995	1995	A/NC/20/99	A/NewCaledonia/20/1999	1999	320	MRC2003
A/Beijing/262/95	A/Beijing/262/1995	1995	A/NC/20/99	A/NewCaledonia/20/1999	1999	160	MRC2004
A/Beijing/262/1996	A/Beijing/262/1995	1995	A/NC/20/99	A/NewCaledonia/20/1999	1999	640	MRC2005Feb
A/Beijing/262/96	A/Beijing/262/1995	1995	A/NC/20/99	A/NewCaledonia/20/1999	1999	320	MRC2005Sep
A/Beijing/262/96	A/Beijing/262/1995	1995	A/NC/20/99	A/NewCaledonia/20/1999	1999	320	MRC2006Mar
A/Beijing/262/96	A/Beijing/262/1995	1995	A/NC/20/99	A/NewCaledonia/20/1999	1999	320	MRC2006Sep
A/Belgium/338/02	A/Belgium/338/2002	2002	A/NC/20/99	A/NewCaledonia/20/1999	1999	1280	MRC2002
A/Belgium/740/2005	A/Belgium/740/2005	2005	A/NC/20/99	A/NewCaledonia/20/1999	1999	320	MRC2005Sep
A/Belgium/G235/2008	A/Belgium/G235/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	40	MRC2008Mar
A/Belgium/SP002/07	A/Belgium/SP002/2007	2007	A/NC/20/99	A/NewCaledonia/20/1999	1999	<40	MRC2007Mar
A/Belgrade/1062/03	A/Belgrade/1062/2003	2003	A/NC/20/99	A/NewCaledonia/20/1999	1999	80	MRC2003
A/Berlin/15/2006	A/Berlin/15/2006	2006	A/NC/20/99	A/NewCaledonia/20/1999	1999	640	MRC2006Sep
A/Berlin/47/2008	A/Berlin/47/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	<40	MRC2008Sep
A/Berlin/59/2008	A/Berlin/59/2008	2008	A/NC/20/99_F19/08	A/NewCaledonia/20/1999	1999	<40	MRC2009Feb
A/Bialystok-PL/1/2008	A/Bialystok-PL/1/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	40	MRC2008Sep
A/Bordeaux/1314/2007	A/Bordeaux/1314/2007	2007	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	40	MRC2008Mar
A/Brazil/1059/2008	A/Brazil/1059/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	40	MRC2008Sep2
A/Brazil/11/78	A/Brazil/11/1978	1978	A/NC/20/99	A/NewCaledonia/20/1999	1999	<40	Hay2001
A/Brisbane/59/2007	A/Brisbane/59/2007	2007	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	<40	MRC2008Mar
A/Brisbane/59/2007	A/Brisbane/59/2007	2007	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	40	MRC2008Mar
A/Brisbane/59/2007	A/Brisbane/59/2007	2007	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	<40	MRC2008Sep
A/Brisbane/59/2007	A/Brisbane/59/2007	2007	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	40	MRC2008Sep2
A/Brisbane/59/2007	A/Brisbane/59/2007	2007	A/NC/20/99_F19/08	A/NewCaledonia/20/1999	1999	40	MRC2009Feb
A/Brisbane/59/2007	A/Brisbane/59/2007	2007	A/NC/20/99_F19/08	A/NewCaledonia/20/1999	1999	40	MRC2009Sep
A/Brisbane/59/2007	A/Brisbane/59/2007	2007	A/NC/20/99_F19/08	A/NewCaledonia/20/1999	1999	40	MRC2010Feb
A/Bucharest/796/03	A/Bucharest/796/2003	2003	A/NC/20/99	A/NewCaledonia/20/1999	1999	320	MRC2003
A/Bucuresti/134/2008	A/Bucuresti/134/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	<40	MRC2008Mar
A/Bulgaria/62/2008	A/Bulgaria/62/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	40	MRC2008Mar
A/Caen/5096/09	A/Caen/5096/2009	2009	A/NC/20/99_F19/08	A/NewCaledonia/20/1999	1999	<40	MRC2010Feb
A/Cameroon/21/2008	A/Cameroon/21/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	40	MRC2008Sep
A/Cameroon/23/2008	A/Cameroon/23/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	80	MRC2008Sep
A/Cameroon/25/2008	A/Cameroon/25/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	40	MRC2008Sep
A/Cameroon/44/2008	A/Cameroon/44/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	80	MRC2008Sep
A/Cameroon/73/2008	A/Cameroon/73/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	40	MRC2008Sep
A/Cameroon/08-224/2008	A/Cameroon/08-224/2008	2008	A/NC/20/99_F19/08	A/NewCaledonia/20/1999	1999	<40	MRC2009Feb
A/Cameroon/08-232/2008	A/Cameroon/08-232/2008	2008	A/NC/20/99_F19/08	A/NewCaledonia/20/1999	1999	40	MRC2009Feb
A/Cameroon/80/2008	A/Cameroon/80/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	80	MRC2008Sep
A/CapeTown/106/07	A/CapeTown/106/2007	2007	A/NC/20/99	A/NewCaledonia/20/1999	1999	160	MRC2007Sep
A/CapeTown/106/07	A/CapeTown/106/2007	2007	A/NC/20/99	A/NewCaledonia/20/1999	1999	160	MRC2007Sep2
A/CapeTown/119/2008	A/CapeTown/119/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	80	MRC2008Sep2
A/CapeTown/124/2008	A/CapeTown/124/2008	2008	A/NC/20/99_F18/06	A/NewCaledonia/20/1999	1999	80	MRC2008Sep2
A/CherkasySES/136/07	A/CherkasySES/136/2007	2007	A/NC/20/99	A/NewCaledonia/20/1999	1999	160	MRC2007Sep
A/Chile/1/83	A/Chile/1/1983	1983	A/NC/20/99	A/NewCaledonia/20/1999	1999	<40	Hay2001
A/Chile/8885/02	A/Chile/8885/2002	2002	A/NC/20/99	A/NewCaledonia/20/1999	1999	160	MRC2004
