virusIsolate	virusStrain	virusYear	serumIsolate	serumStrain	serumYear	titer	source
B/England/170/2010	B/England/170/2010	2010	B/Fl/4/06_F10/07	B/Florida/4/2006	2006	640	MRC2011FebYam4
B/England/512/2010	B/England/512/2010	2010	B/Fl/4/06_F10/07	B/Florida/4/2006	2006	1280	MRC2011FebYam4
B/Wisconsin/1/2010	B/Wisconsin/1/2010	2010	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	640	MRC2011SepYam
B/Wisconsin/1/2010	B/Wisconsin/1/2010	2010	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	1280	MRC2012FebYam
B/Wisconsin/1/2010	B/Wisconsin/1/2010	2010	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	640	MRC2012FebYam2
B/Wisconsin/1/2010	B/Wisconsin/1/2010	2010	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam3
B/Wisconsin/1/2010	B/Wisconsin/1/2010	2010	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam4
B/Serbia/1894/2011	B/Serbia/1894/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	1280	MRC2011SepYam
B/Estonia/55669/2011	B/Estonia/55669/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	80	MRC2011SepYam
B/Stockholm/12/2011	B/Stockholm/12/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	1280	MRC2011SepYam
B/Stockholm/12/2011	B/Stockholm/12/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam2
B/Estonia/55669/2011	B/Estonia/55669/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam2
B/Serbia/1894/2011	B/Serbia/1894/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	640	MRC2012FebYam2
B/Texas/6/2011	B/Texas/6/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	160	MRC2012FebYam2
B/Yopougon/GR882/2011	B/Yopougon/GR882/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam2
B/Yopougon/GR926/2011	B/Yopougon/GR926/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam2
B/HongKong/1127/2011	B/HongKong/1127/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	640	MRC2012FebYam2
B/Catalonia/S4125/2011	B/Catalonia/S4125/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam2
B/Catalonia/S4251/2011	B/Catalonia/S4251/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam2
B/Stockholm/12/2011	B/Stockholm/12/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam3
B/Estonia/55669/2011	B/Estonia/55669/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam3
B/Serbia/1894/2011	B/Serbia/1894/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	640	MRC2012FebYam3
B/Yopougon/GR852/2011	B/Yopougon/GR852/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	160	MRC2012FebYam3
B/Ghana/FS-11-1827/2011	B/Ghana/FS-11-1827/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	160	MRC2012FebYam3
B/Paris/1870/2011	B/Paris/1870/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	160	MRC2012FebYam3
B/Paris/1900/2011	B/Paris/1900/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	160	MRC2012FebYam3
B/Ghana/FS-11-1994/2011	B/Ghana/FS-11-1994/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	80	MRC2012FebYam3
B/Ghana/FS-11-1995/2011	B/Ghana/FS-11-1995/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	160	MRC2012FebYam3
B/Israel/20/2011	B/Israel/20/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam3
B/Stockholm/12/2011	B/Stockholm/12/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam4
B/Estonia/55669/2011	B/Estonia/55669/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam4
B/Serbia/1894/2011	B/Serbia/1894/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam4
B/Sakai/36/2011	B/Sakai/36/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam4
B/Turkey/17/2011	B/Turkey/17/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam4
B/Dakar/5/2011	B/Dakar/5/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam4
B/Dakar/8/2011	B/Dakar/8/2011	2011	B/Fl/4/06_F20/07	B/Florida/4/2006	2006	320	MRC2012FebYam4
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2008MarYam
B/Sichuan/379/1999	B/Sichuan/379/1999	1999	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	320	MRC2008MarYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	<40	MRC2008MarYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	<40	MRC2008MarYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	80	MRC2008SepYam
B/Jiangsu/10/2003	B/Jiangsu/10/2003	2003	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	40	MRC2008SepYam
B/Florida/7/2004	B/Florida/7/2004	2004	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2008MarYam
B/Florida/7/2004	B/Florida/7/2004	2004	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	640	MRC2008MarYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2008MarYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	320	MRC2008MarYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2008SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	160	MRC2008SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2008SepYam2
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	320	MRC2008SepYam2
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2008SepYam2
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2009FebYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2009FebYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	320	MRC2009SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	80	MRC2009SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	320	MRC2010FebYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	80	MRC2010FebYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	320	MRC2010SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	80	MRC2010SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2011FebYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	160	MRC2011FebYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	320	MRC2011FebYam2
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	80	MRC2011FebYam2
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2011FebYam3
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	80	MRC2011FebYam3
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2011FebYam4
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bang/3333/07_F24/10	B/Bangladesh/3333/2007	2007	160	MRC2011FebYam4
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2011SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	160	MRC2011SepYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	1280	MRC2012FebYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	320	MRC2012FebYam
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	5120	MRC2012FebYam2
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bang/3333/07_F24/10	B/Bangladesh/3333/2007	2007	160	MRC2012FebYam2
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2012FebYam3
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	80	MRC2012FebYam3
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2012FebYam4
B/Egypt/144/2005	B/Egypt/144/2005	2005	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2012FebYam4
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2008MarYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	320	MRC2008MarYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2008SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	320	MRC2008SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2008SepYam2
B/Florida/4/2006	B/Florida/4/2006	2006	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	640	MRC2008SepYam2
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2008SepYam2
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2009FebYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2009FebYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2009SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2009SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	320	MRC2010FebYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	80	MRC2010FebYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	320	MRC2010SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2010SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	1280	MRC2011FebYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	320	MRC2011FebYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	1280	MRC2011FebYam2
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	160	MRC2011FebYam2
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	1280	MRC2011FebYam3
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	160	MRC2011FebYam3
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	1280	MRC2011FebYam4
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bang/3333/07_F24/10	B/Bangladesh/3333/2007	2007	320	MRC2011FebYam4
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2011SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	160	MRC2011SepYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	1280	MRC2012FebYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	320	MRC2012FebYam
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	5120	MRC2012FebYam2
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bang/3333/07_F24/10	B/Bangladesh/3333/2007	2007	320	MRC2012FebYam2
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2012FebYam3
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2012FebYam3
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2012FebYam4
B/Florida/4/2006	B/Florida/4/2006	2006	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2012FebYam4
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2008MarYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	320	MRC2008MarYam
B/Sendai/114/2007	B/Sendai/114/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	320	MRC2008MarYam
B/Sendai/114/2007	B/Sendai/114/2007	2007	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	320	MRC2008MarYam
B/Lyon/1283/2007	B/Lyon/1283/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	160	MRC2008MarYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2008SepYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	320	MRC2008SepYam
B/Sendai/114/2007	B/Sendai/114/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	320	MRC2008SepYam
B/Sendai/114/2007	B/Sendai/114/2007	2007	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	320	MRC2008SepYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2008SepYam2
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	320	MRC2008SepYam2
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2008SepYam2
B/Sendai/114/2007	B/Sendai/114/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	160	MRC2008SepYam2
B/Sendai/114/2007	B/Sendai/114/2007	2007	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	160	MRC2008SepYam2
B/Sendai/114/2007	B/Sendai/114/2007	2007	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	<40	MRC2008SepYam2
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	80	MRC2008SepYam2
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	40	MRC2008SepYam2
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2008SepYam2
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2009FebYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2009FebYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	160	MRC2009FebYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2009FebYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	320	MRC2009SepYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	80	MRC2009SepYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	80	MRC2009SepYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	80	MRC2009SepYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	320	MRC2010FebYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	80	MRC2010FebYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	80	MRC2010FebYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	80	MRC2010FebYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	320	MRC2010SepYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2010SepYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	160	MRC2010SepYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Ban/3333/07_F21/08	B/Bangladesh/3333/2007	2007	320	MRC2010SepYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2011FebYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	160	MRC2011FebYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	160	MRC2011FebYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	160	MRC2011FebYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2011FebYam2
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	80	MRC2011FebYam2
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	160	MRC2011FebYam2
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	80	MRC2011FebYam2
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2011FebYam3
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	160	MRC2011FebYam3
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	160	MRC2011FebYam3
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	160	MRC2011FebYam3
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	1280	MRC2011FebYam4
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bang/3333/07_F24/10	B/Bangladesh/3333/2007	2007	320	MRC2011FebYam4
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	320	MRC2011FebYam4
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bang/3333/07_F24/10	B/Bangladesh/3333/2007	2007	640	MRC2011FebYam4
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	1280	MRC2011SepYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	320	MRC2011SepYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	160	MRC2011SepYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bang/3333/07_F25/08	B/Bangladesh/3333/2007	2007	320	MRC2011SepYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2012FebYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	80	MRC2012FebYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	80	MRC2012FebYam
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	160	MRC2012FebYam
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	5120	MRC2012FebYam2
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bang/3333/07_F24/10	B/Bangladesh/3333/2007	2007	320	MRC2012FebYam2
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2012FebYam2
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bang/3333/07_F24/10	B/Bangladesh/3333/2007	2007	320	MRC2012FebYam2
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	2560	MRC2012FebYam3
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	80	MRC2012FebYam3
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	160	MRC2012FebYam3
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	80	MRC2012FebYam3
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	640	MRC2012FebYam4
B/Brisbane/3/2007	B/Brisbane/3/2007	2007	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	320	MRC2012FebYam4
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	160	MRC2012FebYam4
B/Bangladesh/3333/2007	B/Bangladesh/3333/2007	2007	B/Bang/3333/07_F21/08	B/Bangladesh/3333/2007	2007	320	MRC2012FebYam4
B/Ekaterinburg/1/2008	B/Ekaterinburg/1/2008	2008	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	160	MRC2008MarYam
B/Ekaterinburg/1/2008	B/Ekaterinburg/1/2008	2008	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	160	MRC2008MarYam
B/Barcelona/143/2008	B/Barcelona/143/2008	2008	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	160	MRC2008SepYam
B/Barcelona/143/2008	B/Barcelona/143/2008	2008	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	80	MRC2008SepYam
B/England/145/2008	B/England/145/2008	2008	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	40	MRC2008SepYam
B/England/145/2008	B/England/145/2008	2008	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	40	MRC2008SepYam
B/Valladolid/18/2008	B/Valladolid/18/2008	2008	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	80	MRC2008SepYam
B/Valladolid/18/2008	B/Valladolid/18/2008	2008	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	80	MRC2008SepYam
B/StPetersburg/94/2008	B/StPetersburg/94/2008	2008	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	160	MRC2008SepYam
B/StPetersburg/94/2008	B/StPetersburg/94/2008	2008	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	160	MRC2008SepYam
B/Barcelona/143/2008	B/Barcelona/143/2008	2008	B/Bris/3/07_F24/07	B/Brisbane/3/2007	2007	320	MRC2008SepYam2
B/Barcelona/143/2008	B/Barcelona/143/2008	2008	B/Sen/114/07_F1/08	B/Sendai/114/2007	2007	320	MRC2008SepYam2
